"C_RTEST"	"U_SRTST"	"RTYPE"	"RSEX"	"SRVALOW"	"SRVALUP"	"RLABID"	"D_RLABSR"	"D_RLABSP"	"RTEST"	"RAGEL"	"RAGEH"	"STUDY"
"166"	"0005"	"g/dl"	"B"	3	6.5	8	"FR0019709"	2000-03-01	2222-12-31	"TOTAL PROTEIN"	18	109	"RP56976V 327"
"167"	"0005"	"g/dl"	"B"	3	6.5	8	"FR0019710"	2000-03-01	2222-12-31	"TOTAL PROTEIN"	18	109	"RP56976V 327"
"168"	"0005"	"g/dl"	"B"	3	6.4	8.3	"FR0062701"	2000-03-01	2222-12-31	"TOTAL PROTEIN"	18	109	"RP56976V 327"
"169"	"0005"	"g/dl"	"B"	1	6.3	8.3	"FR0066801"	2000-03-01	2222-12-31	"TOTAL PROTEIN"	18	109	"RP56976V 327"
"170"	"0005"	"g/dl"	"B"	1	6	8	"FR0066802"	2000-03-01	2222-12-31	"TOTAL PROTEIN"	50	109	"RP56976V 327"
"171"	"0005"	"g/dl"	"B"	3	6	8	"FR0066803"	2000-03-01	2222-12-31	"TOTAL PROTEIN"	18	109	"RP56976V 327"
"172"	"0005"	"g/dl"	"B"	3	6	8	"FR0066804"	2000-03-01	2222-12-31	"TOTAL PROTEIN"	18	109	"RP56976V 327"
"173"	"0005"	"g/dl"	"B"	1	6.5	8	"FR0066805"	2000-03-01	2222-12-31	"TOTAL PROTEIN"	18	109	"RP56976V 327"
"174"	"0005"	"g/dl"	"B"	3	6	8	"FR0066807"	2000-03-01	2222-12-31	"TOTAL PROTEIN"	18	109	"RP56976V 327"
"175"	"0005"	"g/dl"	"B"	1	6.3	8.2	"FR0066808"	2000-03-01	2222-12-31	"TOTAL PROTEIN"	18	109	"RP56976V 327"
"176"	"0005"	"g/dl"	"B"	3	6.5	8	"FR0066809"	2000-03-01	2222-12-31	"TOTAL PROTEIN"	18	109	"RP56976V 327"
"177"	"0005"	"g/dl"	"B"	3	6.5	8.3	"FR0087601"	2000-03-01	2222-12-31	"TOTAL PROTEIN"	18	109	"RP56976V 327"
"178"	"0005"	"g/dl"	"B"	3	6.5	8	"FR1222801"	2000-03-01	2222-12-31	"TOTAL PROTEIN"	18	109	"RP56976V 327"
"179"	"0005"	"g/dl"	"B"	3	6.5	8	"FR1222802"	2000-03-01	2222-12-31	"TOTAL PROTEIN"	18	109	"RP56976V 327"
"180"	"0005"	"g/dl"	"B"	3	6.3	8.3	"FR1222803"	2000-03-01	2222-12-31	"TOTAL PROTEIN"	18	109	"RP56976V 327"
"181"	"0005"	"g/dl"	"B"	3	6.6	7.4	"FR1553401"	2000-03-01	2222-12-31	"TOTAL PROTEIN"	18	109	"RP56976V 327"
"182"	"0005"	"g/dl"	"B"	3	6	8.3	"FR1553402"	2000-03-01	2222-12-31	"TOTAL PROTEIN"	18	109	"RP56976V 327"
"183"	"0005"	"g/dl"	"B"	3	6	8	"FR1553405"	2000-03-01	2222-12-31	"TOTAL PROTEIN"	18	109	"RP56976V 327"
"184"	"0005"	"g/dl"	"B"	3	6.2	7.8	"FR1553410"	2000-03-01	2222-12-31	"TOTAL PROTEIN"	18	109	"RP56976V 327"
"185"	"0005"	"g/dl"	"B"	3	6.5	7.5	"FR1553422"	2000-03-01	2222-12-31	"TOTAL PROTEIN"	18	109	"RP56976V 327"
"186"	"0005"	"g/dl"	"B"	3	6.4	8.3	"FR1633101"	2000-03-01	2222-12-31	"TOTAL PROTEIN"	18	109	"RP56976V 327"
"187"	"0005"	"g/dl"	"B"	3	6	8.2	"FR1633103"	2000-03-01	2222-12-31	"TOTAL PROTEIN"	18	109	"RP56976V 327"
"188"	"0005"	"g/dl"	"B"	3	6.5	7.5	"FR1633104"	2000-03-01	2222-12-31	"TOTAL PROTEIN"	18	109	"RP56976V 327"
"189"	"0005"	"g/dl"	"B"	3	6	7.5	"FR1633105"	2000-03-01	2222-12-31	"TOTAL PROTEIN"	18	109	"RP56976V 327"
"190"	"0005"	"g/dl"	"B"	3	6	8	"FR1633106"	2000-03-01	2222-12-31	"TOTAL PROTEIN"	18	109	"RP56976V 327"
"191"	"0005"	"g/dl"	"B"	3	6.5	8.3	"FR2181201"	2000-03-01	2222-12-31	"TOTAL PROTEIN"	18	109	"RP56976V 327"
"192"	"0005"	"g/dl"	"B"	3	6.5	8	"FR2181202"	2000-03-01	2222-12-31	"TOTAL PROTEIN"	18	109	"RP56976V 327"
"193"	"0005"	"g/dl"	"B"	1	6.4	8.3	"FR2181203"	2000-03-01	2222-12-31	"TOTAL PROTEIN"	18	109	"RP56976V 327"
"194"	"0005"	"g/dl"	"B"	1	6.3	8.3	"FR2181204"	2000-03-01	2222-12-31	"TOTAL PROTEIN"	18	109	"RP56976V 327"
"195"	"0005"	"g/dl"	"B"	1	6.5	8.5	"FR2181205"	2000-03-01	2222-12-31	"TOTAL PROTEIN"	18	109	"RP56976V 327"
"196"	"0005"	"g/dl"	"B"	3	6.5	8	"FR2181401"	2000-03-01	2222-12-31	"TOTAL PROTEIN"	18	109	"RP56976V 327"
"197"	"0005"	"g/dl"	"B"	3	6	7.5	"FR2181402"	2000-03-01	2222-12-31	"TOTAL PROTEIN"	18	109	"RP56976V 327"
"198"	"0005"	"g/dl"	"B"	1	6.5	8.3	"FR2181403"	2000-03-01	2222-12-31	"TOTAL PROTEIN"	18	109	"RP56976V 327"
"199"	"0005"	"g/dl"	"B"	3	6.3	7.8	"FR2181404"	2000-03-01	2222-12-31	"TOTAL PROTEIN"	18	109	"RP56976V 327"
"200"	"0005"	"g/dl"	"B"	1	6	8.2	"FR2181405"	2000-03-01	2222-12-31	"TOTAL PROTEIN"	18	109	"RP56976V 327"
"201"	"0005"	"g/dl"	"B"	3	6.3	8.2	"FR2181406"	2000-03-01	2222-12-31	"TOTAL PROTEIN"	18	109	"RP56976V 327"
"202"	"0005"	"g/dl"	"B"	3	6	8.4	"FR2181407"	2000-03-01	2222-12-31	"TOTAL PROTEIN"	18	109	"RP56976V 327"
"203"	"0005"	"g/dl"	"B"	3	6.5	8	"FR2181408"	2000-03-01	2222-12-31	"TOTAL PROTEIN"	18	109	"RP56976V 327"
"204"	"0005"	"g/dl"	"B"	3	6.2	8	"FR2181409"	2000-03-01	2222-12-31	"TOTAL PROTEIN"	18	109	"RP56976V 327"
"205"	"0005"	"g/dl"	"B"	1	6.3	8.2	"FR2181410"	2000-03-01	2222-12-31	"TOTAL PROTEIN"	18	109	"RP56976V 327"
"206"	"0005"	"g/dl"	"B"	1	6.5	8	"FR2181411"	2000-03-01	2222-12-31	"TOTAL PROTEIN"	18	109	"RP56976V 327"
"207"	"0005"	"g/dl"	"B"	1	6.2	8	"FR2181412"	2000-03-01	2222-12-31	"TOTAL PROTEIN"	18	109	"RP56976V 327"
"208"	"0005"	"g/dl"	"B"	1	6.2	8	"FR2181413"	2000-03-01	2222-12-31	"TOTAL PROTEIN"	0	109	"RP56976V 327"
"209"	"0005"	"g/dl"	"B"	1	6.5	8	"FR2181414"	2000-03-01	2222-12-31	"TOTAL PROTEIN"	0	109	"RP56976V 327"
"210"	"0005"	"g/dl"	"B"	1	6	8	"FR2181415"	2000-03-01	2222-12-31	"TOTAL PROTEIN"	0	109	"RP56976V 327"
"211"	"0005"	"g/dl"	"B"	1	6.5	7.5	"FR2181416"	2000-03-01	2222-12-31	"TOTAL PROTEIN"	18	109	"RP56976V 327"
"212"	"0005"	"g/dl"	"B"	1	6.5	7.8	"FR2181417"	2000-03-01	2222-12-31	"TOTAL PROTEIN"	0	109	"RP56976V 327"
"213"	"0005"	"g/dl"	"B"	1	6	8	"FR2181418"	2000-03-01	2222-12-31	"TOTAL PROTEIN"	18	109	"RP56976V 327"
"214"	"0005"	"g/dl"	"B"	1	6.4	8.3	"FR2181419"	2000-03-01	2222-12-31	"TOTAL PROTEIN"	18	109	"RP56976V 327"
"215"	"0005"	"g/dl"	"B"	1	5.6	7.7	"FR2181420"	2000-03-01	2222-12-31	"TOTAL PROTEIN"	0	109	"RP56976V 327"
"216"	"0005"	"g/dl"	"B"	1	6	7.8	"FR2181422"	2000-03-01	2002-12-31	"TOTAL PROTEIN"	18	109	"RP56976V 327"
"217"	"0005"	"g/dl"	"B"	1	6.5	8	"FR2181423"	2000-03-01	2222-12-31	"TOTAL PROTEIN"	18	109	"RP56976V 327"
"218"	"0005"	"g/dl"	"B"	1	6.4	8.3	"FR2181424"	2000-03-01	2222-12-31	"TOTAL PROTEIN"	0	109	"RP56976V 327"
"219"	"0005"	"g/dl"	"B"	1	6.3	8.3	"FR2181426"	2000-03-01	2222-12-31	"TOTAL PROTEIN"	18	109	"RP56976V 327"
"220"	"0005"	"g/dl"	"B"	1	6	8	"FR2181427"	2000-03-01	2222-12-31	"TOTAL PROTEIN"	18	109	"RP56976V 327"
"221"	"0005"	"g/dl"	"B"	1	6.5	8	"FR2181428"	2000-03-01	2222-12-31	"TOTAL PROTEIN"	18	109	"RP56976V 327"
"222"	"0005"	"g/dl"	"B"	1	6.2	8	"FR2181429"	2000-03-01	2222-12-31	"TOTAL PROTEIN"	18	109	"RP56976V 327"
"223"	"0005"	"g/dl"	"B"	1	6.5	8	"FR2181430"	2000-03-01	2222-12-31	"TOTAL PROTEIN"	18	109	"RP56976V 327"
"224"	"0005"	"g/dl"	"B"	1	6	8	"FR2181431"	2000-03-01	2222-12-31	"TOTAL PROTEIN"	18	109	"RP56976V 327"
"225"	"0005"	"g/dl"	"B"	1	6.2	7.7	"FR2181432"	2000-03-01	2222-12-31	"TOTAL PROTEIN"	18	109	"RP56976V 327"
"226"	"0005"	"g/dl"	"B"	1	6.5	8	"FR2181433"	2000-03-01	2222-12-31	"TOTAL PROTEIN"	18	109	"RP56976V 327"
"227"	"0005"	"g/dl"	"B"	1	6.2	7.8	"FR2181434"	2000-03-01	2222-12-31	"TOTAL PROTEIN"	18	109	"RP56976V 327"
"228"	"0005"	"g/dl"	"B"	1	6.5	8	"FR2181435"	2000-03-01	2222-12-31	"TOTAL PROTEIN"	18	109	"RP56976V 327"
"229"	"0005"	"g/dl"	"B"	1	6	8.5	"FR2181436"	2000-03-01	2222-12-31	"TOTAL PROTEIN"	18	109	"RP56976V 327"
"230"	"0005"	"g/dl"	"B"	1	7	8	"FR2181439"	2000-03-01	2222-12-31	"TOTAL PROTEIN"	18	109	"RP56976V 327"
"231"	"0005"	"g/dl"	"B"	3	6.5	8	"FR4293901"	2000-03-01	2222-12-31	"TOTAL PROTEIN"	18	109	"RP56976V 327"
"232"	"0005"	"g/dl"	"B"	3	6.3	8.3	"FR4293903"	2000-03-01	2222-12-31	"TOTAL PROTEIN"	18	109	"RP56976V 327"
"233"	"0005"	"g/dl"	"B"	1	6.2	8	"GB1163501"	2001-06-01	2222-12-31	"TOTAL PROTEIN"	0	109	"RP56976V 327"
"234"	"0005"	"g/dl"	"B"	1	6.2	8	"GB1163502"	2001-08-28	2222-12-31	"TOTAL PROTEIN"	0	109	"RP56976V 327"
"235"	"0005"	"g/dl"	"B"	1	6	8	"GB1163503"	2001-06-01	2222-12-31	"TOTAL PROTEIN"	0	109	"RP56976V 327"
"236"	"0005"	"g/dl"	"B"	3	5.8	7.8	"GB2007201"	1999-08-01	2222-12-31	"TOTAL PROTEIN"	0	109	"RP56976V 327"
"237"	"0005"	"g/dl"	"B"	1	6	8	"GB2143501"	2001-05-01	2222-12-31	"TOTAL PROTEIN"	18	109	"RP56976V 327"
"238"	"0005"	"g/dl"	"B"	1	6	7.8	"GB2143601"	2000-08-14	2222-12-31	"TOTAL PROTEIN"	18	109	"RP56976V 327"
"239"	"0005"	"g/dl"	"B"	3	6.1	7.7	"GB2143701"	2001-03-20	2222-12-31	"TOTAL PROTEIN"	0	109	"RP56976V 327"
"240"	"0005"	"g/dl"	"B"	3	6	8	"GB2143901"	2000-11-01	2222-12-31	"TOTAL PROTEIN"	18	109	"RP56976V 327"
"241"	"0005"	"g/dl"	"B"	3	6	8.3	"GB2143902"	1999-01-01	2222-12-31	"TOTAL PROTEIN"	18	109	"RP56976V 327"
"242"	"0005"	"g/dl"	"B"	3	6	8	"GB2143904"	2001-01-01	2222-12-31	"TOTAL PROTEIN"	18	109	"RP56976V 327"
"243"	"0005"	"g/dl"	"B"	3	6	8	"HU0000401"	2000-10-19	2000-10-31	"TOTAL PROTEIN"	18	109	"RP56976V 327"
"244"	"0005"	"g/dl"	"B"	3	6	8	"HU0000401"	2000-11-01	2222-12-31	"TOTAL PROTEIN"	0	109	"RP56976V 327"
"245"	"0005"	"g/dl"	"B"	3	6	8	"HU0000403"	2001-03-28	2001-03-28	"TOTAL PROTEIN"	18	109	"RP56976V 327"
"246"	"0005"	"g/dl"	"B"	3	6.6	8.7	"HU2199701"	2000-02-09	2222-12-31	"TOTAL PROTEIN"	18	109	"RP56976V 327"
"247"	"0005"	"g/dl"	"B"	3	6	8.5	"IE0001701"	2000-06-13	2222-12-31	"TOTAL PROTEIN"	0	109	"RP56976V 327"
"248"	"0005"	"g/dl"	"B"	3	6	8	"IE0001702"	2000-10-01	2222-12-31	"TOTAL PROTEIN"	0	109	"RP56976V 327"
"249"	"0005"	"g/dl"	"B"	3	6	8	"IE1165701"	2000-06-08	2222-12-31	"TOTAL PROTEIN"	0	109	"RP56976V 327"
"250"	"0005"	"g/dl"	"B"	3	5.8	8	"IE2145201"	2000-04-28	2222-12-31	"TOTAL PROTEIN"	0	109	"RP56976V 327"
"251"	"0005"	"g/dl"	"B"	3	6.3	8.4	"IT0005801"	2000-09-01	2222-12-31	"TOTAL PROTEIN"	0	109	"RP56976V 327"
"252"	"0005"	"g/dl"	"B"	3	6.6	8.7	"IT0005802"	1901-01-01	2222-12-31	"TOTAL PROTEIN"	0	109	"RP56976V 327"
"253"	"0005"	"g/dl"	"B"	3	6.3	8.2	"IT0005803"	1901-01-01	2222-12-31	"TOTAL PROTEIN"	0	109	"RP56976V 327"
"254"	"0005"	"g/dl"	"B"	3	6.4	8	"IT2193701"	2001-01-30	2222-12-31	"TOTAL PROTEIN"	0	109	"RP56976V 327"
"255"	"0005"	"g/dl"	"B"	3	6.3	8.3	"LB0000101"	2001-07-04	2003-12-31	"TOTAL PROTEIN"	0	109	"RP56976V 327"
"256"	"0005"	"g/dl"	"B"	3	6.2	8	"LB0000102"	2001-01-01	2003-12-31	"TOTAL PROTEIN"	18	109	"RP56976V 327"
"257"	"0005"	"g/dl"	"B"	1	6.5	8.3	"LB0001002"	2001-01-01	2003-12-31	"TOTAL PROTEIN"	18	109	"RP56976V 327"
"258"	"0005"	"g/dl"	"B"	3	6	8	"NL1017501"	2000-01-01	2222-12-31	"TOTAL PROTEIN"	0	109	"RP56976V 327"
"259"	"0005"	"g/dl"	"B"	3	6	8	"NL1925701"	1998-01-01	2222-12-31	"TOTAL PROTEIN"	0	109	"RP56976V 327"
"260"	"0005"	"g/dl"	"B"	1	6	8	"NL2221501"	2000-06-05	2222-12-31	"TOTAL PROTEIN"	0	109	"RP56976V 327"
"261"	"0005"	"g/dl"	"B"	3	6	8	"NL2221701"	2000-03-01	2222-12-31	"TOTAL PROTEIN"	18	109	"RP56976V 327"
"262"	"0005"	"g/dl"	"B"	3	6	8	"NO2221801"	1997-01-01	2222-12-31	"TOTAL PROTEIN"	0	109	"RP56976V 327"
"263"	"0005"	"g/dl"	"B"	3	6	8	"NO2221802"	1999-05-03	2222-12-31	"TOTAL PROTEIN"	0	109	"RP56976V 327"
"264"	"0005"	"g/dl"	"B"	3	6.5	8.2	"NO2221901"	2000-02-11	2222-12-31	"TOTAL PROTEIN"	0	109	"RP56976V 327"
"265"	"0005"	"g/dl"	"B"	3	6	8	"PL0002201"	2000-06-26	2222-12-31	"TOTAL PROTEIN"	0	109	"RP56976V 327"
"266"	"0005"	"g/dl"	"B"	3	6	8	"PL0002202"	2002-01-01	2222-12-31	"TOTAL PROTEIN"	0	109	"RP56976V 327"
"267"	"0005"	"g/dl"	"B"	1	6	8.5	"PL2193101"	2000-01-07	2222-12-31	"TOTAL PROTEIN"	18	109	"RP56976V 327"
"268"	"0005"	"g/dl"	"B"	1	6	8.3	"PL3928301"	2001-03-01	2222-12-31	"TOTAL PROTEIN"	0	109	"RP56976V 327"
"269"	"0005"	"g/dl"	"B"	1	6	8.5	"PR0000901"	2000-08-20	2222-12-31	"TOTAL PROTEIN"	0	109	"RP56976V 327"
"270"	"0005"	"g/dl"	"B"	3	6.5	8.5	"RU0004001"	1999-06-22	2222-12-31	"TOTAL PROTEIN"	0	109	"RP56976V 327"
"271"	"0005"	"g/dl"	"B"	3	6.6	8.7	"RU2201401"	2000-01-05	2002-12-31	"TOTAL PROTEIN"	0	109	"RP56976V 327"
"272"	"0005"	"g/dl"	"B"	3	6	8	"RU2201501"	2000-01-03	2222-12-31	"TOTAL PROTEIN"	0	109	"RP56976V 327"
"273"	"0005"	"g/dl"	"B"	3	6.6	8	"SE3928406"	2001-06-01	2222-12-31	"TOTAL PROTEIN"	0	109	"RP56976V 327"
"274"	"0005"	"g/dl"	"B"	1	6.9	8.5	"SK2201601"	1999-12-01	2222-12-31	"TOTAL PROTEIN"	0	109	"RP56976V 327"
"275"	"0005"	"g/dl"	"B"	1	5.8	8.4	"SK2201602"	2001-09-01	2001-09-30	"TOTAL PROTEIN"	0	109	"RP56976V 327"
"276"	"0005"	"g/dl"	"B"	1	6.3	8.2	"US0122001"	2000-03-10	2222-12-31	"TOTAL PROTEIN"	0	109	"RP56976V 327"
"277"	"0005"	"g/dl"	"B"	1	6.7	8.2	"US0122002"	2001-02-28	2003-02-27	"TOTAL PROTEIN"	0	109	"RP56976V 327"
"278"	"0005"	"g/dl"	"B"	3	6.3	8.2	"US0122003"	2000-03-26	2002-03-25	"TOTAL PROTEIN"	0	109	"RP56976V 327"
"279"	"0005"	"g/dl"	"B"	3	6	8.5	"US0122007"	2001-01-03	2003-01-02	"TOTAL PROTEIN"	0	109	"RP56976V 327"
"280"	"0005"	"g/dl"	"B"	3	6	8	"US0450401"	2000-07-01	2222-12-31	"TOTAL PROTEIN"	0	109	"RP56976V 327"
"281"	"0005"	"g/dl"	"B"	1	5.5	8	"US0451001"	1999-01-01	2222-12-31	"TOTAL PROTEIN"	0	109	"RP56976V 327"
"282"	"0005"	"g/dl"	"B"	1	5.8	8.1	"US1001401"	2001-01-01	2003-01-01	"TOTAL PROTEIN"	0	109	"RP56976V 327"
"283"	"0005"	"g/dl"	"B"	3	6.2	8	"US1328001"	2000-02-18	2000-07-30	"TOTAL PROTEIN"	18	109	"RP56976V 327"
"284"	"0005"	"g/dl"	"B"	3	6.2	7.8	"US1328001"	2001-04-04	2222-12-31	"TOTAL PROTEIN"	18	109	"RP56976V 327"
"285"	"0005"	"g/dl"	"B"	3	6.2	7.8	"US1328001"	2000-07-31	2001-04-03	"TOTAL PROTEIN"	18	109	"RP56976V 327"
"286"	"0005"	"g/dl"	"B"	3	6.2	8	"US1328001"	1995-10-01	2000-02-17	"TOTAL PROTEIN"	18	109	"RP56976V 327"
"287"	"0005"	"g/dl"	"B"	1	6.3	8.2	"US2005501"	2000-04-24	2222-12-31	"TOTAL PROTEIN"	0	109	"RP56976V 327"
"288"	"0005"	"g/dl"	"B"	3	6	8	"US2106201"	2000-05-15	2001-07-01	"TOTAL PROTEIN"	0	109	"RP56976V 327"
"289"	"0005"	"g/dl"	"B"	3	6.4	8.3	"US2106202"	NA	NA	"TOTAL PROTEIN"	NA	NA	"RP56976V 327"
"290"	"0005"	"g/dl"	"B"	1	6	8.2	"US2164201"	2000-10-03	2222-12-31	"TOTAL PROTEIN"	0	109	"RP56976V 327"
"291"	"0005"	"g/dl"	"B"	1	6.3	8.2	"US2164401"	1901-01-01	2222-12-31	"TOTAL PROTEIN"	0	109	"RP56976V 327"
"292"	"0005"	"g/dl"	"B"	1	6.1	8	"US2202201"	2001-05-07	2222-12-31	"TOTAL PROTEIN"	0	109	"RP56976V 327"
"293"	"0005"	"g/dl"	"B"	1	6	8.2	"US2202301"	2000-11-07	2222-12-31	"TOTAL PROTEIN"	0	109	"RP56976V 327"
"294"	"0005"	"g/dl"	"B"	1	6.5	8.2	"US2202302"	2001-04-03	2222-12-31	"TOTAL PROTEIN"	0	109	"RP56976V 327"
"295"	"0005"	"g/dl"	"B"	1	6.4	8.5	"US2202401"	2000-07-20	2222-12-31	"TOTAL PROTEIN"	0	109	"RP56976V 327"
"296"	"0005"	"g/dl"	"B"	1	6	8.5	"US2202402"	2000-07-24	2222-12-31	"TOTAL PROTEIN"	0	109	"RP56976V 327"
"297"	"0005"	"g/dl"	"B"	1	6.4	8.2	"US2202403"	2000-08-10	2222-12-31	"TOTAL PROTEIN"	0	109	"RP56976V 327"
"298"	"0005"	"g/dl"	"B"	1	5.6	8	"US2202404"	2000-08-16	2222-12-31	"TOTAL PROTEIN"	0	109	"RP56976V 327"
"299"	"0005"	"g/dl"	"B"	1	6.2	8.4	"US2202405"	2000-08-28	2222-12-31	"TOTAL PROTEIN"	0	109	"RP56976V 327"
"300"	"0005"	"g/dl"	"B"	1	6.3	7.9	"US2202406"	2000-09-07	2222-12-31	"TOTAL PROTEIN"	0	109	"RP56976V 327"
"301"	"0005"	"g/dl"	"B"	1	5.8	8.1	"US2202407"	2000-08-28	2222-12-31	"TOTAL PROTEIN"	0	109	"RP56976V 327"
"302"	"0005"	"g/dl"	"B"	1	6	8.3	"US2202408"	2000-08-23	2222-12-31	"TOTAL PROTEIN"	0	109	"RP56976V 327"
"303"	"0005"	"g/dl"	"B"	1	6.4	8.2	"US2202409"	2000-09-15	2222-12-31	"TOTAL PROTEIN"	0	109	"RP56976V 327"
"304"	"0005"	"g/dl"	"B"	1	6.2	8.2	"US2202410"	2000-10-05	2222-12-31	"TOTAL PROTEIN"	0	109	"RP56976V 327"
"305"	"0005"	"g/dl"	"B"	1	5.5	8	"US2202411"	2000-10-04	2222-12-31	"TOTAL PROTEIN"	0	109	"RP56976V 327"
"306"	"0005"	"g/dl"	"B"	1	6.3	8.2	"US2202413"	2000-09-22	2222-12-31	"TOTAL PROTEIN"	0	109	"RP56976V 327"
"307"	"0005"	"g/dl"	"B"	1	6	8.3	"US2202414"	2000-10-30	2222-12-31	"TOTAL PROTEIN"	0	109	"RP56976V 327"
"308"	"0005"	"g/dl"	"B"	1	6	8	"US2202415"	2000-09-22	2222-12-31	"TOTAL PROTEIN"	0	109	"RP56976V 327"
"309"	"0005"	"g/dl"	"B"	1	6.2	8.2	"US2202416"	2000-10-13	2222-12-31	"TOTAL PROTEIN"	0	109	"RP56976V 327"
"310"	"0005"	"g/dl"	"B"	1	6.1	8.3	"US2202417"	2000-10-23	2222-12-31	"TOTAL PROTEIN"	0	109	"RP56976V 327"
"311"	"0005"	"g/dl"	"B"	1	6	8.5	"US2202418"	2000-10-26	2222-12-31	"TOTAL PROTEIN"	0	109	"RP56976V 327"
"312"	"0005"	"g/dl"	"B"	1	6	8.2	"US2202419"	2000-11-10	2222-12-31	"TOTAL PROTEIN"	0	109	"RP56976V 327"
"313"	"0005"	"g/dl"	"B"	1	6.5	8.2	"US2202421"	2000-11-27	2222-12-31	"TOTAL PROTEIN"	0	109	"RP56976V 327"
"314"	"0005"	"g/dl"	"B"	1	6	8.4	"US2202422"	2000-11-14	2222-12-31	"TOTAL PROTEIN"	0	109	"RP56976V 327"
"315"	"0005"	"g/dl"	"B"	1	6	8.4	"US2202424"	2000-12-12	2222-12-31	"TOTAL PROTEIN"	0	109	"RP56976V 327"
"316"	"0005"	"g/dl"	"B"	1	6.9	8	"US2202425"	2000-11-30	2222-12-31	"TOTAL PROTEIN"	0	109	"RP56976V 327"
"317"	"0005"	"g/dl"	"B"	1	6.4	8.2	"US2202426"	2000-10-17	2222-12-31	"TOTAL PROTEIN"	0	109	"RP56976V 327"
"318"	"0005"	"g/dl"	"B"	1	6	8	"US2202431"	2000-12-08	2000-12-31	"TOTAL PROTEIN"	0	109	"RP56976V 327"
"319"	"0005"	"g/dl"	"B"	1	6	8.3	"US2202431"	2001-01-01	2222-12-31	"TOTAL PROTEIN"	0	109	"RP56976V 327"
"320"	"0005"	"g/dl"	"B"	1	5.8	8.3	"US2202435"	2001-02-06	2222-12-31	"TOTAL PROTEIN"	0	109	"RP56976V 327"
"321"	"0005"	"g/dl"	"B"	1	5.8	8.3	"US2202435"	2001-01-01	2001-02-05	"TOTAL PROTEIN"	0	109	"RP56976V 327"
"322"	"0005"	"g/dl"	"B"	1	6	8	"US2202436"	2001-01-23	2222-12-31	"TOTAL PROTEIN"	0	109	"RP56976V 327"
"323"	"0005"	"g/dl"	"B"	1	6.3	8.2	"US2202437"	2001-02-28	2222-12-31	"TOTAL PROTEIN"	0	109	"RP56976V 327"
"324"	"0005"	"g/dl"	"B"	1	5.8	8.1	"US2202438"	2000-12-13	2222-12-31	"TOTAL PROTEIN"	0	109	"RP56976V 327"
"325"	"0005"	"g/dl"	"B"	1	6	8.3	"US2202439"	2001-01-26	2222-12-31	"TOTAL PROTEIN"	0	109	"RP56976V 327"
"326"	"0005"	"g/dl"	"B"	1	6.3	8	"US2202440"	2001-01-30	2222-12-31	"TOTAL PROTEIN"	0	109	"RP56976V 327"
"327"	"0005"	"g/dl"	"B"	1	6	8	"US2202441"	2001-02-08	2222-12-31	"TOTAL PROTEIN"	0	109	"RP56976V 327"
"328"	"0005"	"g/dl"	"B"	1	6	8	"US2202442"	2001-01-10	2222-12-31	"TOTAL PROTEIN"	0	109	"RP56976V 327"
"329"	"0005"	"g/dl"	"B"	1	6.4	8.2	"US2202443"	2001-03-08	2222-12-31	"TOTAL PROTEIN"	0	109	"RP56976V 327"
"330"	"0005"	"g/dl"	"B"	1	5.8	8.1	"US2202445"	2001-04-05	2222-12-31	"TOTAL PROTEIN"	0	109	"RP56976V 327"
"331"	"0005"	"g/dl"	"B"	1	5.9	8.4	"US2202446"	2001-10-22	2222-12-31	"TOTAL PROTEIN"	0	109	"RP56976V 327"
"332"	"0005"	"g/dl"	"B"	3	6	8.2	"US2202447"	2001-02-01	2222-12-31	"TOTAL PROTEIN"	0	109	"RP56976V 327"
"333"	"0005"	"g/dl"	"B"	1	6.2	8.4	"US2202448"	2001-03-02	2222-12-31	"TOTAL PROTEIN"	0	109	"RP56976V 327"
"334"	"0005"	"g/dl"	"B"	1	6	8	"US2202449"	2001-01-31	2222-12-31	"TOTAL PROTEIN"	0	109	"RP56976V 327"
"335"	"0005"	"g/dl"	"B"	1	6	8.5	"US2202450"	2001-02-27	2222-12-31	"TOTAL PROTEIN"	0	109	"RP56976V 327"
"336"	"0005"	"g/dl"	"B"	1	6	8.5	"US2202451"	2001-02-23	2222-12-31	"TOTAL PROTEIN"	0	109	"RP56976V 327"
"337"	"0005"	"g/dl"	"B"	1	5.8	8.1	"US2202452"	2001-03-05	2222-12-31	"TOTAL PROTEIN"	0	109	"RP56976V 327"
"338"	"0005"	"g/dl"	"B"	1	6.3	8.2	"US2202453"	2001-03-12	2222-12-31	"TOTAL PROTEIN"	0	109	"RP56976V 327"
"339"	"0005"	"g/dl"	"B"	1	6.4	8.2	"US2202454"	2001-03-29	2222-12-31	"TOTAL PROTEIN"	0	109	"RP56976V 327"
"340"	"0005"	"g/dl"	"B"	1	6.4	8.2	"US2202455"	2001-03-12	2222-12-31	"TOTAL PROTEIN"	0	109	"RP56976V 327"
"341"	"0005"	"g/dl"	"B"	1	5.9	8.3	"US2202457"	2001-08-08	2222-12-31	"TOTAL PROTEIN"	0	109	"RP56976V 327"
"342"	"0005"	"g/dl"	"B"	1	5.9	8.3	"US2202458"	2001-09-05	2222-12-31	"TOTAL PROTEIN"	0	109	"RP56976V 327"
"343"	"0005"	"g/dl"	"B"	1	6	8.3	"US2202459"	2001-04-06	2222-12-31	"TOTAL PROTEIN"	0	109	"RP56976V 327"
